DateTime,PriceTU,PriceFV,PriceTY,PriceUS,PriceUB,OptWeightTU,OptWeightFV,OptWeightTY,OptWeightUS,OptWeightUB,PortNotional,dfPositionTU,dfPositionFV,dfPositionTY,dfPositionUS,dfPositionUB,PortPrice,InitMargin,DailyPnL,CumNetPnL
2017-01-03 13:00:00,108.2734375,117.546875,124.09375,150.5625,160.4375,0.333354293,-0.426783953,0.148892292,0.057750132,-0.03321933,124614.60700701816,20.770407108148696,-53.183514579996704,18.554154453954194,7.196510003783423,-4.139613752986448,7.768276085945305,0.0,0.0,0.0
2017-01-03 14:00:00,108.2578125,117.484375,124.0,150.28125,160.09375,0.075594476,0.137232712,-0.342547699,0.291773894,-0.152851219,52665.272851795446,1.990601852314251,7.227398221671863,-18.040368032589697,15.36635173854084,-8.04995115436454,1.2080979976250001,0.0,0.0,0.0
2017-01-03 15:00:00,108.265625,117.5390625,124.09375,150.53125,160.40625,0.369482509,-0.203667509,-0.148650314,0.187770965,-0.090428704,81148.60406679346,14.991494916223226,-16.527334049111094,-12.062765475190524,15.237351694024733,-7.338163097169262,11.376860565101566,0.0,0.0,0.0
2017-01-03 16:00:00,108.265625,117.546875,124.09375,150.5625,160.40625,0.283638442,-0.435240805,0.238577323,-0.029948919,0.012594511,130970.77783979145,18.574173687003288,-57.003826778466994,31.24665756824517,-3.922433216890909,1.6495129021818096,6.664105536109375,0.0,0.0,0.0
2017-01-03 17:00:00,108.2734375,117.5703125,124.109375,150.625,160.46875,0.234468483,-0.428996405,0.271725163,-0.046450763,0.018359186,116379.13889846619,13.64362007518483,-49.92623220443765,31.623140486985363,-5.405899799116734,2.1366262575567756,4.622536845859374,0.0,0.0,0.0
2017-01-03 19:00:00,108.2734375,117.546875,124.078125,150.59375,160.40625,0.235210647,-0.419362578,0.267519434,-0.054308313,0.023599029,112547.2451244822,13.236155171898526,-47.198102862200784,30.10857531396074,-6.112251015508103,2.656005701562764,4.972553757914065,0.0,0.0,0.0
2017-01-03 20:00:00,108.2578125,117.5078125,124.0,150.34375,160.0625,0.226172772,-0.4275028,0.277147144,-0.049598205,0.01957908,114049.64931901032,12.897462666054238,-48.756544422895004,31.60853458296526,-5.656657887102384,2.2329872079888484,4.293392893687495,0.0,0.0,0.0
2017-01-03 21:00:00,108.25,117.4453125,123.921875,150.15625,159.84375,0.26384721,-0.450731871,0.258742721,-0.021595586,0.005082612,134170.97648309768,17.700318904020467,-60.475135264123615,34.715763534463704,-2.8975008613447133,0.6819390151247101,5.2587097196796835,0.0,0.0,0.0
2017-01-03 22:00:00,108.25,117.453125,123.9375,150.28125,160.0,0.2404041,-0.426676454,0.266524556,-0.047028281,0.019366609,116622.93145700198,14.018315438141126,-49.76025884915866,31.082875025995886,-5.484575991603629,2.2585907139615573,4.972836684000011,0.0,0.0,0.0
2017-01-03 23:00:00,108.25,117.4453125,123.90625,150.21875,159.96875,0.22169737,-0.459944189,0.292719687,-0.023592716,0.002046038,127976.43016928353,14.186018995259406,-58.862015385326245,37.46122058253003,-3.0193115716777386,0.2618446392307005,3.033483844867191,0.0,0.0,0.0
2017-01-04 00:00:00,108.2421875,117.4140625,123.890625,150.1875,159.96875,0.216948056,-0.406859808,0.15512061,0.133984863,-0.087086664,84663.67549981274,9.183809906749602,-34.44624675842812,13.133080988373008,11.343650962918868,-7.3730770612572245,1.1215653834062498,0.0,0.0,0.0
2017-01-04 01:00:00,108.2421875,117.40625,123.875,150.1875,159.96875,0.213012537,-0.434455414,0.213203148,0.08106083,-0.058268071,97691.81479294536,10.40479065658971,-42.442737840280394,20.82820244768892,7.918979591322429,-5.69231360047419,1.312954901210946,0.0,0.0,0.0
2017-01-04 02:00:00,108.2421875,117.4375,123.9375,150.40625,160.25,0.24997509,-0.454326469,0.239484625,0.029826103,-0.026387713,121810.93803624586,15.224850099297491,-55.341933363585376,29.171846816508577,3.633145584395687,-3.2143120731612393,3.641412865953127,0.0,0.0,0.0
