Time,last,volume
2022-08-31 10:24:51,101.460,17019.000
2022-08-31 10:24:52,101.460,17019.000
2022-08-31 10:24:52,101.460,17019.000
2022-08-31 10:24:53,101.460,17033.000
2022-08-31 10:24:53,101.460,17033.000
2022-08-31 10:24:54,101.460,17038.000
2022-08-31 10:24:54,101.455,17042.000
2022-08-31 10:24:55,101.455,17042.000
2022-08-31 10:24:55,101.455,17042.000
2022-08-31 10:24:56,101.455,17042.000
2022-08-31 10:24:56,101.455,17042.000
2022-08-31 10:24:57,101.455,17042.000
2022-08-31 10:24:57,101.455,17074.000
2022-08-31 10:24:58,101.455,17075.000
2022-08-31 10:24:59,101.455,17075.000
2022-08-31 10:24:59,101.455,17076.000
2022-08-31 10:24:59,101.455,17076.000
2022-08-31 10:25:00,101.450,17109.000
2022-08-31 10:25:01,101.450,17121.000
2022-08-31 10:25:01,101.455,17129.000
2022-08-31 10:25:02,101.455,17129.000
2022-08-31 10:25:02,101.450,17155.000
2022-08-31 10:25:03,101.450,17196.000
2022-08-31 10:25:03,101.450,17218.000
2022-08-31 10:25:04,101.450,17218.000
2022-08-31 10:25:04,101.450,17221.000
2022-08-31 10:25:05,101.450,17221.000
2022-08-31 10:25:05,101.450,17248.000
2022-08-31 10:25:06,101.455,17262.000
2022-08-31 10:25:07,101.455,17262.000
2022-08-31 10:25:07,101.455,17264.000
2022-08-31 10:25:07,101.450,17266.000
2022-08-31 10:25:08,101.450,17266.000
2022-08-31 10:25:08,101.450,17282.000
2022-08-31 10:25:09,101.450,17282.000
2022-08-31 10:25:10,101.450,17290.000
2022-08-31 10:25:10,101.450,17294.000
2022-08-31 10:25:10,101.450,17302.000
2022-08-31 10:25:11,101.450,17302.000
2022-08-31 10:25:11,101.450,17333.000
2022-08-31 10:25:12,101.445,17347.000
2022-08-31 10:25:12,101.445,17352.000
2022-08-31 10:25:13,101.450,17356.000
2022-08-31 10:25:13,101.445,17358.000
2022-08-31 10:25:14,101.445,17359.000
2022-08-31 10:25:15,101.450,17363.000
2022-08-31 10:25:15,101.445,17393.000
2022-08-31 10:25:15,101.445,17403.000
2022-08-31 10:25:16,101.445,17403.000
2022-08-31 10:25:16,101.445,17403.000
2022-08-31 10:25:17,101.445,17403.000
2022-08-31 10:25:18,101.450,17414.000
2022-08-31 10:25:18,101.450,17414.000
2022-08-31 10:25:18,101.450,17414.000
2022-08-31 10:25:19,101.450,17416.000
2022-08-31 10:25:19,101.450,17429.000
2022-08-31 10:25:20,101.450,17431.000
2022-08-31 10:25:20,101.445,17477.000
2022-08-31 10:25:21,101.445,17477.000
2022-08-31 10:25:21,101.450,17481.000
2022-08-31 10:25:22,101.445,17509.000
2022-08-31 10:25:22,101.445,17524.000
2022-08-31 10:25:23,101.450,17544.000
2022-08-31 10:25:23,101.450,17544.000
2022-08-31 10:25:24,101.440,17565.000
2022-08-31 10:25:24,101.440,17567.000
2022-08-31 10:25:25,101.445,17569.000
2022-08-31 10:25:26,101.445,17579.000
2022-08-31 10:25:26,101.445,17591.000
2022-08-31 10:25:26,101.445,17596.000
2022-08-31 10:25:27,101.445,17602.000
2022-08-31 10:25:27,101.445,17602.000
2022-08-31 10:25:28,101.445,17611.000
2022-08-31 10:25:28,101.445,17611.000
2022-08-31 10:25:29,101.445,17611.000
2022-08-31 10:25:29,101.450,17626.000
2022-08-31 10:25:30,101.445,17627.000
2022-08-31 10:25:30,101.445,17627.000
2022-08-31 10:25:31,101.445,17641.000
2022-08-31 10:25:32,101.445,17641.000
2022-08-31 10:25:32,101.445,17641.000
2022-08-31 10:25:33,101.445,17641.000
2022-08-31 10:25:34,101.445,17641.000
2022-08-31 10:25:34,101.445,17641.000
2022-08-31 10:25:34,101.445,17641.000
2022-08-31 10:25:35,101.445,17641.000
2022-08-31 10:25:35,101.445,17643.000
2022-08-31 10:25:36,101.450,17644.000
2022-08-31 10:25:36,101.450,17654.000
2022-08-31 10:25:37,101.450,17654.000
2022-08-31 10:25:37,101.455,17710.000
2022-08-31 10:25:38,101.455,17710.000
2022-08-31 10:25:38,101.455,17726.000
2022-08-31 10:25:39,101.455,17743.000
2022-08-31 10:25:39,101.455,17745.000
2022-08-31 10:25:40,101.455,17748.000
2022-08-31 10:25:40,101.460,17749.000
2022-08-31 10:25:41,101.455,17758.000
2022-08-31 10:25:42,101.460,17770.000
2022-08-31 10:25:42,101.455,17776.000
2022-08-31 10:25:42,101.455,17776.000
2022-08-31 10:25:43,101.455,17776.000
2022-08-31 10:25:43,101.455,17776.000
2022-08-31 10:25:44,101.455,17776.000
2022-08-31 10:25:45,101.455,17776.000
2022-08-31 10:25:45,101.455,17776.000
2022-08-31 10:25:45,101.455,17776.000
2022-08-31 10:25:46,101.450,17787.000
2022-08-31 10:25:47,101.455,17790.000
2022-08-31 10:25:47,101.450,17792.000
2022-08-31 10:25:48,101.450,17792.000
2022-08-31 10:25:49,101.450,17792.000
2022-08-31 10:25:50,101.450,17792.000
2022-08-31 10:25:50,101.450,17792.000
2022-08-31 10:25:50,101.450,17792.000
2022-08-31 10:25:51,101.450,17792.000
2022-08-31 10:25:51,101.450,17792.000
2022-08-31 10:25:52,101.450,17792.000
2022-08-31 10:25:53,101.450,17792.000
2022-08-31 10:25:54,101.450,17792.000
2022-08-31 10:25:54,101.450,17792.000
2022-08-31 10:25:55,101.450,17792.000
2022-08-31 10:25:55,101.450,17792.000
2022-08-31 10:25:56,101.450,17792.000
2022-08-31 10:25:56,101.455,17804.000
2022-08-31 10:25:57,101.455,17804.000
2022-08-31 10:25:58,101.455,17814.000
2022-08-31 10:25:58,101.450,17815.000
2022-08-31 10:25:58,101.450,17816.000
2022-08-31 10:25:59,101.450,17818.000
2022-08-31 10:25:59,101.450,17818.000
2022-08-31 10:26:00,101.450,17818.000
2022-08-31 10:26:01,101.450,17818.000
2022-08-31 10:26:01,101.455,17858.000
2022-08-31 10:26:01,101.455,17865.000
2022-08-31 10:26:02,101.455,17865.000
2022-08-31 10:26:02,101.455,17882.000
2022-08-31 10:26:03,101.455,17883.000
2022-08-31 10:26:03,101.455,17883.000
2022-08-31 10:26:04,101.455,17883.000
2022-08-31 10:26:04,101.455,17883.000
2022-08-31 10:26:05,101.460,17884.000
2022-08-31 10:26:05,101.460,17884.000
2022-08-31 10:26:06,101.460,17884.000
2022-08-31 10:26:06,101.460,17884.000
2022-08-31 10:26:07,101.460,17884.000
2022-08-31 10:26:07,101.460,17884.000
2022-08-31 10:26:08,101.460,17884.000
2022-08-31 10:26:09,101.460,17887.000
2022-08-31 10:26:09,101.455,17888.000
2022-08-31 10:26:09,101.455,17888.000
2022-08-31 10:26:10,101.455,17888.000
2022-08-31 10:26:11,101.455,17888.000
2022-08-31 10:26:11,101.460,17889.000
2022-08-31 10:26:12,101.460,17912.000
2022-08-31 10:26:12,101.460,17917.000
2022-08-31 10:26:13,101.460,17917.000
2022-08-31 10:26:13,101.460,17917.000
2022-08-31 10:26:14,101.460,17917.000
2022-08-31 10:26:15,101.460,17918.000
2022-08-31 10:26:15,101.460,17919.000
2022-08-31 10:26:17,101.460,17919.000
2022-08-31 10:26:17,101.460,17919.000
2022-08-31 10:26:18,101.460,17919.000
2022-08-31 10:26:19,101.460,17939.000
2022-08-31 10:26:19,101.460,17939.000
2022-08-31 10:26:20,101.455,17940.000
2022-08-31 10:26:20,101.455,17940.000
2022-08-31 10:26:21,101.455,17940.000
2022-08-31 10:26:21,101.460,17980.000
2022-08-31 10:26:22,101.460,17991.000
2022-08-31 10:26:22,101.460,17991.000
2022-08-31 10:26:23,101.460,17991.000
2022-08-31 10:26:23,101.460,17991.000
2022-08-31 10:26:24,101.460,17991.000
2022-08-31 10:26:25,101.460,17991.000
2022-08-31 10:26:25,101.460,17991.000
2022-08-31 10:26:26,101.460,17991.000
2022-08-31 10:26:28,101.465,17994.000
2022-08-31 10:26:28,101.465,17994.000
2022-08-31 10:26:29,101.465,17994.000
2022-08-31 10:26:30,101.465,17994.000
2022-08-31 10:26:31,101.460,17995.000
2022-08-31 10:26:31,101.460,17995.000
2022-08-31 10:26:33,101.460,17996.000
2022-08-31 10:26:33,101.460,17996.000
2022-08-31 10:26:33,101.460,17996.000
2022-08-31 10:26:34,101.460,17996.000
2022-08-31 10:26:35,101.465,17997.000
2022-08-31 10:26:36,101.460,17998.000
2022-08-31 10:26:37,101.465,18003.000
2022-08-31 10:26:38,101.460,18004.000
2022-08-31 10:26:41,101.460,18004.000
2022-08-31 10:26:42,101.460,18005.000
2022-08-31 10:26:42,101.465,18006.000
2022-08-31 10:26:44,101.465,18026.000
2022-08-31 10:26:44,101.465,18067.000
2022-08-31 10:26:44,101.465,18067.000
2022-08-31 10:26:45,101.465,18068.000
2022-08-31 10:26:45,101.465,18071.000
2022-08-31 10:26:46,101.465,18071.000
2022-08-31 10:26:46,101.465,18071.000
2022-08-31 10:26:49,101.465,18071.000
2022-08-31 10:26:49,101.465,18085.000
2022-08-31 10:26:50,101.465,18085.000
2022-08-31 10:26:50,101.465,18085.000
2022-08-31 10:26:51,101.465,18085.000
2022-08-31 10:26:52,101.465,18085.000
2022-08-31 10:26:52,101.465,18085.000
2022-08-31 10:26:52,101.465,18085.000
2022-08-31 10:26:53,101.460,18086.000
2022-08-31 10:26:53,101.460,18086.000
2022-08-31 10:26:54,101.460,18086.000
2022-08-31 10:26:55,101.465,18087.000
2022-08-31 10:26:55,101.460,18088.000
2022-08-31 10:26:56,101.460,18088.000
2022-08-31 10:26:56,101.465,18089.000
2022-08-31 10:26:58,101.465,18089.000
2022-08-31 10:26:58,101.465,18089.000
2022-08-31 10:26:59,101.465,18089.000
2022-08-31 10:27:00,101.465,18089.000
2022-08-31 10:27:02,101.465,18135.000
2022-08-31 10:27:03,101.460,18163.000
2022-08-31 10:27:03,101.465,18167.000
2022-08-31 10:27:03,101.465,18167.000
2022-08-31 10:27:04,101.465,18167.000
2022-08-31 10:27:04,101.460,18168.000
2022-08-31 10:27:06,101.460,18168.000
2022-08-31 10:27:06,101.465,18198.000
2022-08-31 10:27:07,101.465,18207.000
2022-08-31 10:27:08,101.465,18214.000
2022-08-31 10:27:08,101.460,18217.000
2022-08-31 10:27:08,101.460,18217.000
2022-08-31 10:27:09,101.460,18217.000
2022-08-31 10:27:10,101.460,18217.000
2022-08-31 10:27:11,101.460,18217.000
2022-08-31 10:27:13,101.460,18217.000
2022-08-31 10:27:14,101.460,18217.000
2022-08-31 10:27:14,101.460,18217.000
2022-08-31 10:27:15,101.460,18217.000
2022-08-31 10:27:16,101.460,18218.000
2022-08-31 10:27:16,101.460,18218.000
2022-08-31 10:27:16,101.460,18219.000
2022-08-31 10:27:17,101.460,18219.000
2022-08-31 10:27:17,101.460,18219.000
2022-08-31 10:27:19,101.460,18259.000
2022-08-31 10:27:19,101.460,18259.000
2022-08-31 10:27:19,101.460,18259.000
2022-08-31 10:27:20,101.460,18259.000
2022-08-31 10:27:20,101.460,18259.000
2022-08-31 10:27:22,101.460,18259.000
2022-08-31 10:27:24,101.460,18259.000
2022-08-31 10:27:24,101.460,18259.000
2022-08-31 10:27:25,101.460,18259.000
2022-08-31 10:27:26,101.460,18259.000
2022-08-31 10:27:27,101.455,18260.000
2022-08-31 10:27:28,101.455,18260.000
2022-08-31 10:27:29,101.455,18260.000
2022-08-31 10:27:29,101.455,18260.000
2022-08-31 10:27:31,101.455,18260.000
2022-08-31 10:27:31,101.455,18261.000
2022-08-31 10:27:32,101.455,18261.000
2022-08-31 10:27:32,101.455,18261.000
2022-08-31 10:27:33,101.455,18261.000
2022-08-31 10:27:34,101.455,18261.000
2022-08-31 10:27:37,101.455,18262.000
2022-08-31 10:27:38,101.455,18262.000
2022-08-31 10:27:39,101.455,18262.000
2022-08-31 10:27:39,101.455,18262.000
2022-08-31 10:27:40,101.455,18262.000
2022-08-31 10:27:43,101.455,18262.000
2022-08-31 10:27:44,101.455,18262.000
2022-08-31 10:27:45,101.455,18262.000
2022-08-31 10:27:48,101.455,18263.000
2022-08-31 10:27:49,101.455,18264.000
2022-08-31 10:27:50,101.455,18264.000
2022-08-31 10:27:51,101.455,18266.000
2022-08-31 10:27:51,101.455,18268.000
2022-08-31 10:27:51,101.455,18268.000
2022-08-31 10:27:54,101.455,18269.000
2022-08-31 10:27:55,101.455,18269.000
2022-08-31 10:27:58,101.455,18269.000
2022-08-31 10:27:59,101.455,18269.000
2022-08-31 10:28:00,101.455,18274.000
2022-08-31 10:28:00,101.455,18274.000
2022-08-31 10:28:01,101.455,18274.000
2022-08-31 10:28:02,101.455,18390.000
2022-08-31 10:28:02,101.450,18399.000
2022-08-31 10:28:02,101.450,18399.000
2022-08-31 10:28:03,101.455,18409.000
2022-08-31 10:28:04,101.455,18419.000
2022-08-31 10:28:04,101.455,18420.000
2022-08-31 10:28:05,101.455,18420.000
2022-08-31 10:28:05,101.455,18420.000
2022-08-31 10:28:06,101.455,18420.000
2022-08-31 10:28:07,101.455,18423.000
2022-08-31 10:28:07,101.455,18423.000
2022-08-31 10:28:08,101.455,18424.000
2022-08-31 10:28:09,101.455,18424.000
2022-08-31 10:28:10,101.455,18426.000
2022-08-31 10:28:11,101.455,18427.000
2022-08-31 10:28:12,101.455,18427.000
2022-08-31 10:28:16,101.455,18427.000
2022-08-31 10:28:17,101.455,18427.000
2022-08-31 10:28:18,101.455,18428.000
2022-08-31 10:28:19,101.455,18428.000
2022-08-31 10:28:21,101.455,18428.000
2022-08-31 10:28:22,101.455,18429.000
2022-08-31 10:28:22,101.455,18429.000
2022-08-31 10:28:23,101.455,18429.000
2022-08-31 10:28:23,101.455,18429.000
2022-08-31 10:28:24,101.455,18429.000
2022-08-31 10:28:24,101.455,18429.000
2022-08-31 10:28:27,101.455,18429.000
2022-08-31 10:28:31,101.455,18429.000
2022-08-31 10:28:32,101.455,18429.000
2022-08-31 10:28:32,101.455,18429.000
2022-08-31 10:28:33,101.455,18430.000
2022-08-31 10:28:35,101.455,18430.000
2022-08-31 10:28:36,101.455,18430.000
2022-08-31 10:28:37,101.455,18430.000
2022-08-31 10:28:41,101.455,18431.000
2022-08-31 10:28:42,101.455,18431.000
2022-08-31 10:28:43,101.455,18431.000
2022-08-31 10:28:44,101.455,18432.000
2022-08-31 10:28:45,101.455,18432.000
2022-08-31 10:28:47,101.455,18432.000
2022-08-31 10:28:48,101.455,18432.000
2022-08-31 10:28:51,101.455,18432.000
2022-08-31 10:28:52,101.455,18432.000
2022-08-31 10:28:55,101.455,18433.000
2022-08-31 10:28:55,101.455,18433.000
2022-08-31 10:28:57,101.455,18433.000
2022-08-31 10:29:01,101.455,18433.000
2022-08-31 10:29:02,101.455,18435.000
2022-08-31 10:29:04,101.455,18435.000
2022-08-31 10:29:04,101.455,18436.000
2022-08-31 10:29:04,101.455,18436.000
2022-08-31 10:29:06,101.455,18437.000
2022-08-31 10:29:07,101.455,18437.000
2022-08-31 10:29:09,101.455,18437.000
2022-08-31 10:29:09,101.455,18440.000
2022-08-31 10:29:11,101.455,18450.000
2022-08-31 10:29:12,101.455,18459.000
2022-08-31 10:29:12,101.455,18459.000
2022-08-31 10:29:12,101.455,18459.000
2022-08-31 10:29:13,101.455,18459.000
2022-08-31 10:29:17,101.450,18460.000
2022-08-31 10:29:17,101.450,18461.000
2022-08-31 10:29:18,101.450,18461.000
2022-08-31 10:29:18,101.455,18463.000
2022-08-31 10:29:19,101.455,18478.000
2022-08-31 10:29:20,101.455,18479.000
2022-08-31 10:29:20,101.455,18480.000
2022-08-31 10:29:20,101.455,18480.000
2022-08-31 10:29:22,101.455,18480.000
2022-08-31 10:29:22,101.455,18480.000
2022-08-31 10:29:23,101.455,18480.000
2022-08-31 10:29:25,101.455,18481.000
2022-08-31 10:29:26,101.455,18481.000
2022-08-31 10:29:27,101.455,18482.000
2022-08-31 10:29:28,101.460,18483.000
2022-08-31 10:29:28,101.455,18484.000
2022-08-31 10:29:29,101.455,18484.000
2022-08-31 10:29:29,101.455,18484.000
2022-08-31 10:29:30,101.455,18484.000
2022-08-31 10:29:31,101.455,18484.000
2022-08-31 10:29:35,101.455,18484.000
2022-08-31 10:29:36,101.455,18484.000
2022-08-31 10:29:36,101.460,18547.000
2022-08-31 10:29:37,101.460,18555.000
2022-08-31 10:29:37,101.460,18555.000
2022-08-31 10:29:38,101.460,18555.000
2022-08-31 10:29:38,101.460,18555.000
2022-08-31 10:29:39,101.460,18556.000
2022-08-31 10:29:42,101.460,18556.000
2022-08-31 10:29:44,101.460,18556.000
2022-08-31 10:29:44,101.460,18556.000
2022-08-31 10:29:46,101.460,18556.000
2022-08-31 10:29:48,101.460,18556.000
2022-08-31 10:29:50,101.460,18558.000
2022-08-31 10:29:51,101.460,18558.000
2022-08-31 10:29:53,101.460,18569.000
2022-08-31 10:29:53,101.455,18582.000
2022-08-31 10:29:54,101.455,18585.000
2022-08-31 10:29:55,101.455,18585.000
2022-08-31 10:29:55,101.455,18585.000
2022-08-31 10:29:56,101.455,18585.000
2022-08-31 10:29:57,101.455,18586.000
2022-08-31 10:29:59,101.455,18586.000
2022-08-31 10:30:00,101.455,18586.000
2022-08-31 10:30:00,101.455,18586.000
2022-08-31 10:30:00,101.455,18586.000
2022-08-31 10:30:01,101.455,18587.000
2022-08-31 10:30:02,101.455,18590.000
2022-08-31 10:30:03,101.455,18694.000
2022-08-31 10:30:03,101.455,18707.000
2022-08-31 10:30:03,101.455,18707.000
2022-08-31 10:30:04,101.455,18707.000
2022-08-31 10:30:04,101.450,18710.000
2022-08-31 10:30:05,101.450,18710.000
2022-08-31 10:30:05,101.450,18710.000
2022-08-31 10:30:06,101.450,18710.000
2022-08-31 10:30:07,101.450,18710.000
2022-08-31 10:30:07,101.450,18710.000
2022-08-31 10:30:08,101.450,18710.000
2022-08-31 10:30:10,101.450,18712.000
2022-08-31 10:30:11,101.450,18715.000
2022-08-31 10:30:12,101.450,18715.000
2022-08-31 10:30:12,101.450,18716.000
2022-08-31 10:30:13,101.450,18717.000
2022-08-31 10:30:14,101.450,18717.000
2022-08-31 10:30:15,101.450,18717.000
2022-08-31 10:30:15,101.450,18777.000
2022-08-31 10:30:16,101.445,18787.000
2022-08-31 10:30:16,101.445,18787.000
2022-08-31 10:30:17,101.445,18791.000
2022-08-31 10:30:17,101.445,18791.000
2022-08-31 10:30:18,101.445,18791.000
2022-08-31 10:30:19,101.445,18791.000
2022-08-31 10:30:21,101.445,18791.000
2022-08-31 10:30:22,101.445,18793.000
2022-08-31 10:30:22,101.445,18794.000
2022-08-31 10:30:23,101.445,18853.000
2022-08-31 10:30:23,101.440,18873.000
2022-08-31 10:30:24,101.445,18875.000
2022-08-31 10:30:24,101.445,18875.000
2022-08-31 10:30:25,101.440,18876.000
2022-08-31 10:30:25,101.440,18876.000
2022-08-31 10:30:26,101.440,18876.000
2022-08-31 10:30:27,101.440,18876.000
2022-08-31 10:30:27,101.440,18876.000
2022-08-31 10:30:28,101.440,18876.000
2022-08-31 10:30:28,101.440,18877.000
2022-08-31 10:30:29,101.440,18940.000
2022-08-31 10:30:30,101.440,18989.000
2022-08-31 10:30:30,101.435,18998.000
2022-08-31 10:30:30,101.435,19005.000
2022-08-31 10:30:31,101.435,19005.000
2022-08-31 10:30:31,101.435,19030.000
2022-08-31 10:30:32,101.435,19031.000
2022-08-31 10:30:32,101.435,19031.000
2022-08-31 10:30:33,101.435,19031.000
2022-08-31 10:30:33,101.435,19031.000
2022-08-31 10:30:34,101.435,19031.000
2022-08-31 10:30:35,101.435,19031.000
2022-08-31 10:30:35,101.435,19036.000
2022-08-31 10:30:35,101.435,19037.000
2022-08-31 10:30:36,101.435,19038.000
2022-08-31 10:30:36,101.435,19039.000
2022-08-31 10:30:38,101.435,19039.000
2022-08-31 10:30:38,101.435,19041.000
2022-08-31 10:30:38,101.435,19041.000
2022-08-31 10:30:40,101.435,19041.000
2022-08-31 10:30:41,101.435,19041.000
2022-08-31 10:30:41,101.440,19057.000
2022-08-31 10:30:42,101.440,19066.000
2022-08-31 10:30:42,101.440,19074.000
2022-08-31 10:30:43,101.440,19077.000
2022-08-31 10:30:43,101.440,19077.000
2022-08-31 10:30:44,101.440,19077.000
2022-08-31 10:30:44,101.440,19077.000
2022-08-31 10:30:45,101.440,19086.000
2022-08-31 10:30:46,101.440,19086.000
2022-08-31 10:30:46,101.435,19144.000
2022-08-31 10:30:46,101.435,19148.000
2022-08-31 10:30:47,101.435,19148.000
2022-08-31 10:30:47,101.435,19148.000
2022-08-31 10:30:48,101.435,19148.000
2022-08-31 10:30:49,101.435,19148.000
2022-08-31 10:30:49,101.430,19158.000
2022-08-31 10:30:50,101.430,19172.000
2022-08-31 10:30:50,101.430,19172.000
2022-08-31 10:30:51,101.430,19172.000
2022-08-31 10:30:51,101.430,19172.000
2022-08-31 10:30:52,101.430,19172.000
2022-08-31 10:30:52,101.430,19172.000
2022-08-31 10:30:53,101.430,19172.000
2022-08-31 10:30:54,101.430,19172.000
2022-08-31 10:30:54,101.435,19175.000
2022-08-31 10:30:55,101.435,19175.000
2022-08-31 10:30:55,101.435,19175.000
2022-08-31 10:30:56,101.435,19175.000
2022-08-31 10:30:56,101.435,19175.000
2022-08-31 10:30:57,101.430,19176.000
2022-08-31 10:30:57,101.435,19177.000
2022-08-31 10:30:59,101.435,19177.000
2022-08-31 10:31:00,101.430,19178.000
2022-08-31 10:31:00,101.430,19188.000
2022-08-31 10:31:01,101.430,19193.000
2022-08-31 10:31:02,101.430,19193.000
2022-08-31 10:31:02,101.430,19193.000
2022-08-31 10:31:04,101.430,19193.000
2022-08-31 10:31:05,101.435,19223.000
2022-08-31 10:31:05,101.435,19224.000
2022-08-31 10:31:05,101.435,19302.000
2022-08-31 10:31:06,101.435,19308.000
2022-08-31 10:31:06,101.435,19320.000
2022-08-31 10:31:07,101.435,19320.000
2022-08-31 10:31:07,101.435,19320.000
2022-08-31 10:31:08,101.435,19321.000
2022-08-31 10:31:08,101.435,19321.000
2022-08-31 10:31:09,101.435,19321.000
2022-08-31 10:31:10,101.435,19323.000
2022-08-31 10:31:10,101.435,19349.000
2022-08-31 10:31:10,101.435,19358.000
2022-08-31 10:31:11,101.435,19358.000
2022-08-31 10:31:12,101.435,19379.000
2022-08-31 10:31:13,101.435,19383.000
2022-08-31 10:31:13,101.435,19383.000
2022-08-31 10:31:13,101.435,19386.000
2022-08-31 10:31:14,101.435,19386.000
2022-08-31 10:31:14,101.435,19386.000
2022-08-31 10:31:15,101.435,19386.000
2022-08-31 10:31:15,101.435,19411.000
2022-08-31 10:31:16,101.435,19411.000
2022-08-31 10:31:16,101.435,19411.000
2022-08-31 10:31:17,101.435,19411.000
2022-08-31 10:31:18,101.435,19411.000
2022-08-31 10:31:18,101.435,19411.000
2022-08-31 10:31:18,101.435,19411.000
2022-08-31 10:31:19,101.435,19412.000
2022-08-31 10:31:21,101.435,19412.000
2022-08-31 10:31:21,101.435,19412.000
2022-08-31 10:31:21,101.440,19414.000
2022-08-31 10:31:22,101.440,19451.000
2022-08-31 10:31:22,101.440,19544.000
2022-08-31 10:31:23,101.440,19547.000
2022-08-31 10:31:23,101.440,19547.000
2022-08-31 10:31:24,101.445,19549.000
2022-08-31 10:31:24,101.445,19549.000
2022-08-31 10:31:25,101.445,19551.000
2022-08-31 10:31:26,101.445,19551.000
2022-08-31 10:31:27,101.445,19556.000
2022-08-31 10:31:27,101.445,19558.000
2022-08-31 10:31:28,101.445,19558.000
2022-08-31 10:31:29,101.445,19559.000
2022-08-31 10:31:29,101.440,19560.000
2022-08-31 10:31:30,101.440,19561.000
2022-08-31 10:31:30,101.440,19561.000
2022-08-31 10:31:31,101.440,19561.000
2022-08-31 10:31:31,101.440,19561.000
2022-08-31 10:31:32,101.440,19561.000
2022-08-31 10:31:34,101.440,19562.000
2022-08-31 10:31:35,101.440,19562.000
2022-08-31 10:31:35,101.440,19562.000
2022-08-31 10:31:36,101.440,19563.000
2022-08-31 10:31:37,101.440,19563.000
2022-08-31 10:31:40,101.445,19613.000
2022-08-31 10:31:40,101.445,19655.000
2022-08-31 10:31:40,101.445,19657.000
2022-08-31 10:31:41,101.440,19689.000
2022-08-31 10:31:41,101.440,19690.000
2022-08-31 10:31:42,101.440,19690.000
2022-08-31 10:31:42,101.440,19690.000
2022-08-31 10:31:43,101.440,19690.000
2022-08-31 10:31:44,101.445,19691.000
2022-08-31 10:31:45,101.445,19696.000
2022-08-31 10:31:45,101.445,19696.000
2022-08-31 10:31:46,101.440,19697.000
2022-08-31 10:31:46,101.440,19697.000
2022-08-31 10:31:47,101.440,19697.000
2022-08-31 10:31:48,101.440,19697.000
2022-08-31 10:31:49,101.440,19697.000
2022-08-31 10:31:49,101.440,19697.000
2022-08-31 10:31:50,101.440,19750.000
2022-08-31 10:31:50,101.435,19753.000
2022-08-31 10:31:51,101.435,19753.000
2022-08-31 10:31:51,101.435,19753.000
2022-08-31 10:31:52,101.435,19753.000
2022-08-31 10:31:53,101.435,19754.000
2022-08-31 10:31:53,101.435,19757.000
2022-08-31 10:31:54,101.435,19762.000
2022-08-31 10:31:54,101.435,19762.000
2022-08-31 10:31:55,101.435,19762.000
2022-08-31 10:31:56,101.435,19762.000
2022-08-31 10:31:56,101.435,19762.000
2022-08-31 10:31:57,101.435,19762.000
2022-08-31 10:31:58,101.435,19762.000
2022-08-31 10:32:00,101.435,19762.000
2022-08-31 10:32:01,101.435,19763.000
2022-08-31 10:32:03,101.440,19815.000
2022-08-31 10:32:04,101.440,19829.000
2022-08-31 10:32:04,101.440,19829.000
2022-08-31 10:32:04,101.440,19829.000
2022-08-31 10:32:05,101.440,19829.000
2022-08-31 10:32:05,101.440,19829.000
2022-08-31 10:32:06,101.440,19829.000
2022-08-31 10:32:06,101.440,19829.000
2022-08-31 10:32:07,101.440,19829.000
2022-08-31 10:32:08,101.440,19829.000
2022-08-31 10:32:08,101.445,19830.000
2022-08-31 10:32:09,101.445,19830.000
2022-08-31 10:32:09,101.440,19831.000
2022-08-31 10:32:10,101.440,19831.000
2022-08-31 10:32:11,101.440,19831.000
2022-08-31 10:32:12,101.440,19831.000
2022-08-31 10:32:12,101.440,19831.000
2022-08-31 10:32:12,101.440,19831.000
2022-08-31 10:32:13,101.445,19832.000
2022-08-31 10:32:13,101.445,19833.000
2022-08-31 10:32:14,101.445,19834.000
2022-08-31 10:32:14,101.440,19909.000
2022-08-31 10:32:15,101.440,19909.000
2022-08-31 10:32:15,101.440,19909.000
2022-08-31 10:32:16,101.440,19909.000
2022-08-31 10:32:16,101.440,19909.000
2022-08-31 10:32:18,101.440,19909.000
2022-08-31 10:32:18,101.440,19909.000
2022-08-31 10:32:20,101.440,19909.000
2022-08-31 10:32:22,101.440,19913.000
2022-08-31 10:32:23,101.445,19914.000
2022-08-31 10:32:23,101.445,19914.000
2022-08-31 10:32:25,101.445,19914.000
2022-08-31 10:32:25,101.445,19915.000
2022-08-31 10:32:26,101.445,19915.000
2022-08-31 10:32:28,101.450,19920.000
2022-08-31 10:32:31,101.445,19921.000
2022-08-31 10:32:31,101.445,19921.000
2022-08-31 10:32:32,101.445,19922.000
2022-08-31 10:32:33,101.445,19922.000
2022-08-31 10:32:34,101.445,19922.000
2022-08-31 10:32:35,101.445,19922.000
2022-08-31 10:32:36,101.445,19924.000
2022-08-31 10:32:36,101.445,19924.000
2022-08-31 10:32:37,101.445,19925.000
2022-08-31 10:32:37,101.445,19925.000
2022-08-31 10:32:38,101.445,19925.000
2022-08-31 10:32:39,101.450,19928.000
2022-08-31 10:32:39,101.450,19928.000
2022-08-31 10:32:40,101.450,19928.000
2022-08-31 10:32:43,101.445,19929.000
2022-08-31 10:32:43,101.450,19939.000
2022-08-31 10:32:44,101.450,19939.000
2022-08-31 10:32:45,101.450,19939.000
2022-08-31 10:32:45,101.450,19941.000
